OA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00016444,390,5,1,7,6,6,2,3,12,5,6,7,0,8,13,5,2,5,5,2,3,1,2,3,5,2,6,6,7,9,7,17,12,11,3,4,5,7,5,2,6,7,7,11,2,2,5,4,6,8,7,5,4,6,4,6,3,11,3,3,7,2,7,2,2,5,5,3,3,2,3,0,1,1,1,0,0,2,0,2,1,2,7,3,0,0,0,0,0,0,0,2
E00016484,428,5,3,13,13,15,21,5,14,7,7,4,9,7,7,5,2,4,1,4,3,1,0,1,0,3,2,4,6,9,5,7,6,11,10,10,7,4,6,14,9,6,8,5,8,7,3,7,5,4,5,5,0,2,2,4,5,3,7,10,2,3,2,4,2,5,3,3,2,3,4,2,3,2,4,1,2,4,2,1,2,1,0,2,0,0,2,2,0,0,1,4
E00016485,356,16,11,10,6,6,12,1,14,5,8,7,9,4,3,1,0,0,3,0,1,1,2,3,4,4,4,7,4,6,7,6,2,8,11,10,7,5,5,7,8,5,4,6,7,4,4,4,2,2,2,7,3,8,6,7,3,2,3,2,1,2,4,4,3,1,0,2,0,0,4,0,2,0,0,1,1,0,1,1,0,4,2,4,0,5,0,1,2,2,0,0
E00016488,406,1,9,7,4,8,8,11,12,5,11,7,14,10,9,9,6,6,6,3,2,3,2,1,1,3,4,2,2,2,2,6,1,2,7,3,2,2,3,3,7,5,6,7,7,6,6,6,7,8,8,7,5,3,13,4,6,10,6,6,3,1,5,2,3,0,3,2,0,0,4,3,4,2,8,2,1,3,3,0,3,2,2,2,0,6,0,4,0,0,1,5
E00016489,400,6,10,12,14,7,13,11,7,13,7,6,7,10,8,10,2,1,1,2,2,1,2,1,4,3,0,3,4,3,5,8,5,10,6,12,6,5,5,12,4,5,4,5,6,6,3,6,14,6,2,2,6,3,5,8,7,4,3,2,5,1,2,2,1,3,2,0,5,3,2,3,3,2,2,2,3,1,1,2,2,2,2,1,0,0,0,0,1,0,2,0
E00016443,334,2,6,2,11,5,6,3,8,6,5,3,9,8,5,6,4,3,2,1,1,0,2,3,4,1,3,2,6,4,2,8,4,3,2,3,3,4,6,4,6,3,6,6,8,6,6,5,4,6,8,5,4,2,1,8,5,1,4,4,7,3,4,1,4,3,4,3,2,5,4,0,5,1,4,0,3,2,0,0,5,2,0,4,4,1,0,0,0,2,1,2
E00016483,243,8,1,4,4,4,5,3,3,0,1,2,0,3,3,0,2,4,4,3,2,0,1,1,2,3,4,5,3,5,3,1,7,5,4,4,4,7,3,7,3,9,3,4,2,6,6,4,2,5,7,4,5,3,3,4,3,2,1,1,4,3,0,3,1,3,0,6,2,4,0,2,2,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,2,0,1
E00016486,434,14,5,5,5,8,7,2,7,4,7,7,5,9,3,2,5,5,5,7,2,0,2,3,9,5,6,6,8,7,5,6,5,10,5,13,4,6,14,11,11,11,7,8,8,13,5,9,1,7,8,3,3,5,3,8,8,4,4,6,5,8,2,2,1,3,3,3,4,2,2,1,3,2,2,1,2,1,0,0,1,0,1,1,3,2,1,2,0,0,3,2
E00016487,267,1,2,3,5,5,3,5,10,5,10,6,3,6,5,2,2,1,1,1,3,3,2,0,3,2,3,4,2,2,4,3,0,2,3,4,4,8,1,2,6,4,3,4,9,7,3,2,3,5,5,5,6,4,2,4,6,1,2,4,2,2,4,0,4,1,1,2,0,6,1,4,3,4,4,0,0,1,3,2,0,1,1,0,0,1,2,0,0,2,0,0
E00016491,220,5,3,5,3,0,2,5,0,2,1,1,3,5,3,1,1,4,2,2,2,0,3,0,0,2,3,4,4,3,6,6,4,7,2,5,4,7,8,1,5,1,2,1,2,3,3,3,4,5,3,5,2,3,6,0,3,0,3,5,7,1,2,2,2,0,2,2,3,1,3,2,4,3,0,0,2,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1
E00016449,298,4,9,2,8,1,4,5,10,7,5,7,2,3,0,8,0,3,5,1,2,0,1,2,3,3,2,5,3,4,6,8,6,7,9,7,8,5,5,8,6,8,10,10,6,2,3,5,6,2,4,3,4,2,1,2,2,2,2,5,3,3,2,1,2,1,3,3,1,2,0,2,1,3,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1
E00016450,243,3,3,3,2,2,2,7,4,4,7,1,1,2,4,0,2,1,1,0,1,2,0,4,3,0,6,4,8,2,4,8,4,11,10,11,3,8,5,7,9,4,3,5,6,2,2,3,2,3,4,2,3,4,4,5,4,1,1,0,1,1,4,1,4,1,0,2,2,0,0,1,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0
E00016451,319,5,9,4,3,7,7,6,5,5,8,6,5,8,2,3,2,0,5,1,2,5,3,3,2,2,3,0,2,3,5,5,7,7,10,5,4,5,8,10,10,5,5,5,7,5,9,7,6,4,2,8,2,2,3,1,5,5,2,2,3,4,7,5,3,1,1,0,1,3,1,2,0,2,1,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,1,0
E00016490,386,7,12,7,3,8,9,8,9,8,7,5,5,3,6,4,1,4,1,1,3,3,2,2,3,5,2,5,7,8,6,8,8,10,13,15,5,7,14,12,7,8,6,5,3,5,8,2,7,6,8,4,6,8,3,6,1,1,1,4,5,1,2,6,4,2,0,1,3,1,3,1,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
E00016492,299,2,8,6,6,1,6,2,6,6,2,6,7,3,4,3,1,1,1,7,0,4,2,5,6,6,6,3,3,5,6,6,6,8,6,7,4,7,6,2,7,5,7,5,6,4,2,2,5,5,7,2,6,2,4,3,4,2,2,5,3,5,1,0,4,1,1,1,2,2,1,3,0,1,0,2,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,3
E00016513,339,2,6,6,7,6,7,8,6,4,7,2,6,6,7,4,2,4,4,4,2,2,4,3,2,5,2,4,5,6,8,5,3,2,6,6,7,4,7,7,3,3,4,5,2,4,11,9,7,8,3,8,2,9,4,6,5,4,3,7,2,3,4,2,6,4,3,0,2,2,0,2,1,2,0,0,0,0,1,4,1,1,2,0,2,0,0,0,0,0,0,0
E00016514,230,6,3,2,2,6,6,4,3,4,2,6,5,0,2,2,0,2,4,0,0,1,0,4,1,3,3,2,0,3,1,3,5,2,0,1,3,4,6,5,9,5,7,2,4,3,5,3,4,1,3,2,3,1,0,5,2,3,4,1,6,2,0,6,4,2,1,3,2,3,2,1,1,2,4,2,2,2,0,2,0,0,3,1,1,0,2,0,2,0,0,1
E00016515,359,7,5,6,3,6,7,3,4,5,3,5,3,8,6,6,7,4,4,1,2,2,2,3,4,1,3,1,3,2,1,3,4,3,7,4,11,6,1,9,8,5,2,9,4,4,7,10,11,4,5,0,7,6,7,4,8,2,5,4,1,5,5,3,2,1,3,2,2,5,3,0,2,1,5,2,3,1,0,1,3,4,1,3,2,3,1,4,3,1,0,10
E00016516,329,10,3,8,5,7,5,3,8,2,6,7,6,4,5,4,5,3,6,6,6,2,3,4,5,7,4,3,4,4,7,2,7,5,5,4,7,3,8,4,6,7,5,3,3,8,9,2,6,5,6,7,4,7,2,2,2,4,1,4,2,6,1,1,3,5,1,3,1,2,0,0,2,0,0,0,2,0,0,1,2,1,2,2,0,1,0,0,0,0,0,1
E00016519,264,3,5,4,3,5,2,3,1,3,1,1,5,1,2,5,3,2,2,2,2,1,2,1,1,3,1,1,3,5,6,2,4,5,2,5,7,3,11,8,12,4,8,4,2,2,1,4,2,7,5,7,1,3,4,9,2,3,3,5,5,4,6,3,3,7,0,1,1,2,2,1,1,3,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
E00016521,274,7,4,8,4,2,6,4,2,3,4,4,5,3,2,4,4,0,2,2,3,3,3,1,5,2,7,3,4,2,4,4,6,4,4,2,13,10,5,2,3,6,4,4,2,4,3,2,2,2,5,2,4,5,5,5,6,1,5,2,1,5,2,3,3,4,0,0,1,1,0,0,4,0,1,1,2,3,3,0,0,1,0,2,2,0,0,0,1,1,1,3
E00016496,261,6,5,9,8,4,3,3,5,2,5,4,4,1,1,3,4,4,0,1,1,1,2,4,1,0,3,5,3,4,2,5,6,4,4,5,8,9,6,4,5,5,2,7,8,5,3,2,6,5,3,6,0,3,2,2,3,2,4,2,3,2,3,2,3,0,0,3,0,1,2,1,0,1,2,0,2,1,2,0,0,3,1,1,1,0,0,0,2,0,0,1
E00016517,207,2,7,1,4,4,6,2,5,2,4,1,1,1,0,0,2,4,1,4,3,1,2,3,3,1,2,5,1,5,5,4,5,3,5,2,3,4,4,2,4,2,2,3,1,2,0,1,1,2,1,2,4,5,2,4,6,8,6,3,1,6,2,1,0,4,3,2,0,1,0,0,0,2,1,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,3
E00016518,292,5,10,4,5,3,10,4,4,5,1,2,2,3,2,4,0,1,2,1,0,2,2,1,1,3,5,6,5,5,4,3,5,6,6,6,5,5,12,8,8,5,5,4,4,4,4,1,3,2,2,4,5,3,4,4,4,1,5,2,3,3,3,1,3,2,4,3,4,1,1,2,1,3,0,1,1,2,2,3,1,1,1,2,0,1,3,0,0,3,1,4
E00016523,242,2,4,2,6,3,4,3,2,1,5,2,3,2,3,2,3,2,2,2,0,3,1,0,1,2,4,2,3,2,6,3,3,8,4,0,3,4,3,5,2,7,5,5,2,8,2,3,4,5,5,4,3,4,3,3,3,3,3,5,3,4,4,1,1,4,4,3,3,0,0,4,2,1,3,1,1,2,1,1,0,1,0,4,1,1,0,1,0,1,0,1
E00016524,337,5,4,4,7,4,7,6,7,6,4,5,2,2,2,2,3,3,3,2,3,2,4,5,1,5,4,7,6,2,5,4,10,6,8,6,11,4,5,10,7,3,8,4,5,9,0,3,3,5,4,5,2,5,3,8,5,4,4,4,5,7,2,1,5,1,1,3,2,2,1,3,2,0,2,3,2,1,2,2,0,2,2,1,0,2,0,0,2,0,0,4
E00016525,213,1,2,1,0,3,2,2,1,1,2,0,0,0,0,0,4,1,0,2,2,1,0,0,2,1,5,1,6,6,4,3,2,5,5,1,4,6,4,3,0,1,1,3,4,1,4,1,1,1,3,2,5,1,3,4,3,3,1,3,1,4,8,4,0,2,2,0,3,2,1,0,3,0,1,2,3,0,4,5,3,2,1,3,3,1,6,3,4,3,1,10
E00016497,272,5,7,7,10,3,1,7,9,4,5,5,2,2,3,5,4,1,7,2,3,1,1,3,1,3,3,9,4,5,5,3,5,2,8,6,3,8,4,4,3,4,4,6,10,3,0,2,4,3,5,3,2,4,4,3,5,0,3,2,2,4,3,3,2,3,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
E00016527,235,3,9,10,3,5,4,5,6,2,7,1,3,4,5,1,2,2,0,3,1,0,0,2,2,4,4,5,6,4,9,5,3,2,6,7,8,5,7,6,6,4,4,5,5,4,3,2,1,2,2,2,3,2,1,3,2,3,0,3,1,1,0,0,1,0,3,1,2,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
E00016528,223,5,7,3,3,11,6,5,3,5,1,2,1,3,2,1,1,3,1,2,0,3,1,3,2,1,4,4,6,7,6,7,7,7,6,6,3,7,6,5,4,4,3,5,3,0,3,4,4,1,2,2,2,3,1,2,1,1,3,3,2,3,0,2,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
E00016531,382,7,8,5,3,4,7,6,5,5,6,6,2,10,3,6,9,4,5,7,2,4,3,6,6,6,5,5,7,8,3,1,4,7,4,6,4,4,4,7,8,11,8,3,6,4,4,1,3,2,8,5,7,7,8,3,5,6,5,3,5,5,10,8,5,1,5,1,2,2,0,0,2,4,1,2,2,0,2,0,2,1,3,3,2,1,0,0,1,0,0,1
E00016532,234,5,6,5,2,2,2,2,1,5,0,3,2,0,3,2,2,3,1,5,0,4,4,4,4,4,2,3,4,4,5,3,6,7,7,5,4,6,2,5,2,1,6,3,4,6,6,1,3,2,5,4,3,4,3,4,4,3,2,1,2,2,5,5,1,2,2,0,0,0,2,0,1,0,1,0,0,0,1,0,2,1,2,0,1,0,0,0,1,0,0,2
E00016535,267,4,3,2,4,7,2,5,3,8,3,6,4,3,3,4,5,4,1,3,2,3,3,3,4,4,4,1,1,7,4,6,8,8,6,5,3,4,2,3,5,4,7,5,6,4,4,2,3,1,6,5,3,5,4,3,4,3,6,2,5,2,2,1,1,1,2,0,1,0,2,3,0,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
E00016520,317,6,2,3,2,5,3,5,3,5,5,4,5,4,4,11,1,5,7,5,2,1,6,4,6,3,1,4,3,2,2,2,4,4,1,5,6,5,6,4,2,9,6,5,4,1,2,5,3,4,5,4,5,7,3,5,4,2,5,6,2,8,3,3,6,6,3,2,6,2,1,2,2,0,4,2,0,2,3,0,1,2,5,1,3,1,0,1,0,1,1,1
E00016522,298,3,3,4,7,5,4,1,5,5,8,2,5,2,9,3,1,3,6,2,0,2,3,2,4,2,2,2,2,5,4,1,6,9,5,3,6,3,6,5,6,6,8,5,7,2,2,1,3,5,6,2,3,4,7,4,4,7,4,2,3,2,1,4,4,2,4,6,0,1,1,3,2,3,4,1,1,0,3,2,1,1,1,0,2,2,2,0,1,0,1,2
E00016526,279,3,1,5,5,3,3,5,3,6,4,2,3,2,4,3,2,2,8,2,2,2,4,4,2,8,4,3,0,3,2,2,4,4,5,4,3,4,2,1,3,5,4,6,6,6,3,2,2,2,5,1,1,9,3,4,6,4,6,4,1,4,2,4,1,4,3,5,2,0,5,4,4,2,2,3,1,2,3,1,0,3,2,1,2,0,0,0,2,3,0,2
E00016529,241,6,2,2,3,5,2,2,1,6,2,5,4,1,3,3,4,1,2,3,1,1,3,5,5,4,5,3,3,3,2,3,6,2,4,1,5,4,2,4,0,6,7,5,4,6,1,1,3,2,1,2,6,3,2,5,4,0,4,2,3,5,1,3,2,4,6,2,2,2,4,1,1,2,2,2,1,3,1,0,2,1,0,0,0,0,1,0,2,0,0,1
E00016530,318,4,3,4,6,4,9,7,5,7,4,6,2,5,10,4,5,6,4,8,1,6,2,0,3,1,5,3,3,2,1,2,2,5,5,7,6,4,6,9,3,7,8,4,4,6,4,3,5,5,2,2,6,4,2,7,0,0,3,5,4,3,5,4,4,5,1,3,1,3,1,1,3,2,2,1,1,3,0,1,0,0,2,4,0,2,2,2,0,0,2,0
E00016533,333,6,6,2,1,4,8,1,1,4,4,6,7,2,3,6,3,2,5,2,3,3,5,2,0,5,3,3,1,3,2,3,4,3,5,6,5,6,5,5,9,13,3,11,6,3,7,3,2,3,3,4,3,3,6,6,7,4,2,8,7,4,5,6,7,4,3,6,2,4,3,2,6,6,1,4,4,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0
E00016534,267,1,3,1,2,2,7,3,3,5,2,4,3,5,0,4,6,4,1,2,2,5,3,4,2,2,4,4,1,5,2,4,3,7,5,2,3,3,1,2,3,6,2,4,3,1,3,5,5,10,5,8,5,1,1,7,2,1,4,2,1,6,3,2,4,8,4,5,0,1,0,2,1,6,2,1,4,2,1,0,2,1,2,0,2,1,0,2,0,1,1,2
E00016536,308,6,4,3,7,3,2,2,4,1,4,4,2,4,2,6,2,8,5,6,3,3,3,2,8,2,3,3,5,0,4,2,3,0,4,5,4,4,4,6,7,4,4,0,5,9,7,4,4,7,3,9,7,6,2,3,4,4,2,2,4,9,3,5,3,5,3,1,2,1,3,1,1,1,2,1,3,4,7,2,3,1,0,2,0,2,0,0,0,0,2,1
E00016537,294,2,5,1,6,1,4,1,2,9,3,1,5,10,4,8,8,6,7,5,7,3,1,2,2,2,3,1,2,3,2,1,13,3,8,3,3,5,3,2,1,5,7,4,3,3,4,9,2,6,6,4,3,6,7,6,7,3,4,3,2,4,3,4,3,4,2,0,3,1,1,1,2,1,2,1,0,4,1,0,1,0,0,1,1,0,0,0,1,0,0,1
E00016538,321,6,4,5,3,5,7,1,8,1,4,0,5,2,6,1,2,9,5,2,4,3,2,5,4,3,5,5,8,5,2,1,4,0,4,8,6,5,5,5,5,4,6,8,2,6,6,5,3,6,9,3,3,4,2,6,4,6,6,6,3,4,6,4,4,9,3,1,3,2,0,2,3,2,2,1,1,2,0,2,2,2,0,2,0,0,0,0,0,0,0,1
E00016539,344,6,5,3,8,4,3,6,8,8,5,4,5,8,9,5,7,4,2,3,3,1,3,2,1,4,1,4,2,2,5,4,6,8,6,4,3,7,4,7,1,4,5,11,9,7,3,5,3,4,6,0,3,5,3,4,4,5,3,3,5,5,5,3,2,6,3,4,1,2,0,1,1,2,0,1,5,0,1,4,1,1,4,2,3,2,1,1,1,2,0,7
E00016493,355,3,8,5,6,4,8,2,6,5,4,7,8,7,2,6,2,11,8,4,3,2,4,3,6,4,6,8,4,8,6,12,4,3,2,3,7,11,6,6,7,5,3,6,3,5,6,2,2,4,5,7,0,7,4,5,5,3,4,6,3,2,1,5,4,3,1,6,3,2,3,1,0,1,1,3,1,1,0,0,0,1,0,3,2,0,0,1,1,0,1,2
E00016499,487,2,10,4,4,9,6,10,12,9,6,6,6,7,9,7,10,7,11,11,2,3,3,5,3,9,4,7,10,0,10,6,9,8,5,15,15,17,7,8,10,10,8,8,5,7,4,10,4,9,7,3,5,1,9,2,5,4,5,9,3,3,3,1,6,5,4,2,5,1,5,3,3,4,0,3,1,4,3,0,3,1,1,1,1,0,1,0,0,0,1,2
E00016502,276,4,3,7,4,2,1,3,3,1,2,2,1,2,4,0,6,2,3,6,2,3,2,1,5,1,3,2,3,4,6,12,10,8,6,7,3,4,5,2,9,7,9,5,6,2,5,1,2,5,6,3,7,5,4,3,7,1,4,4,4,1,4,0,2,1,2,1,0,0,0,4,2,2,1,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,4
E00016503,221,3,1,1,0,3,5,3,2,3,2,2,4,1,0,1,3,0,0,2,1,0,0,2,1,6,2,7,3,5,5,10,6,0,11,7,5,8,4,3,3,5,5,1,3,5,4,1,3,7,2,2,3,1,5,5,3,4,1,2,5,4,1,3,1,2,1,4,1,2,0,1,2,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
E00016507,261,3,5,8,2,4,3,1,1,4,2,2,4,1,0,5,1,9,7,3,3,2,3,4,2,2,4,1,1,4,2,2,1,5,6,8,7,2,12,4,10,9,7,5,8,4,7,6,3,3,7,3,3,2,4,2,5,3,2,1,1,2,2,0,1,0,1,3,2,1,1,0,2,1,1,2,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,1
E00016540,328,2,2,6,3,5,2,5,4,8,5,3,3,4,5,8,0,10,5,4,7,4,0,1,2,3,7,3,7,7,4,2,4,6,2,4,6,8,5,2,6,5,2,7,6,5,10,3,7,5,5,6,4,3,4,2,4,4,5,4,2,6,1,5,4,4,1,6,3,1,1,2,0,1,4,0,0,1,4,1,1,0,2,2,1,0,2,1,0,1,0,6
E00016498,615,7,11,13,10,9,6,5,5,3,7,6,6,4,3,10,5,4,6,8,3,3,4,7,6,7,7,6,11,7,6,6,10,6,12,11,10,13,10,6,13,10,12,9,14,12,17,11,9,14,14,9,3,7,7,8,10,6,7,5,11,8,6,11,7,15,4,10,6,3,8,5,4,5,9,3,5,2,2,2,0,1,3,1,2,1,3,0,0,0,0,2
E00016500,327,5,5,7,7,6,8,7,4,5,7,3,6,6,6,0,6,4,2,4,4,0,3,4,6,4,2,6,3,2,7,6,3,5,3,6,8,7,7,4,8,2,3,7,5,7,4,0,6,6,6,9,3,3,4,3,1,4,3,3,2,2,5,1,3,1,5,1,1,1,4,3,2,3,3,3,2,2,0,4,0,0,0,0,0,1,0,0,0,1,0,2
E00016505,364,7,8,6,9,8,5,7,7,2,7,7,5,4,7,3,1,1,0,3,3,2,3,1,3,3,6,2,7,5,4,6,5,4,8,5,6,11,14,10,7,4,11,4,4,3,9,7,5,7,6,5,2,4,2,3,7,7,2,3,4,5,3,2,4,2,6,2,0,1,0,3,2,0,2,1,1,0,2,1,1,2,1,1,0,0,4,0,0,1,0,6
E00016541,354,5,1,6,6,4,1,3,2,1,2,6,3,1,2,5,4,0,5,4,1,2,3,4,3,4,8,9,5,4,5,4,2,5,5,3,6,5,8,7,4,5,2,7,3,6,5,3,3,6,13,7,5,4,5,9,4,4,4,5,4,5,8,2,3,6,3,4,3,6,6,7,2,1,2,3,5,0,1,1,1,3,6,1,4,0,2,0,0,1,4,2
E00016494,338,6,4,2,2,6,8,3,10,4,3,2,5,2,3,3,2,4,2,3,4,4,2,1,3,4,4,4,3,10,11,3,3,8,7,9,11,1,8,11,5,7,7,5,5,5,7,5,3,6,2,4,5,5,3,7,8,3,3,0,6,5,2,2,2,4,1,4,2,1,3,2,2,1,4,2,2,1,0,1,0,1,0,0,0,0,0,2,2,3,1,2
E00016495,201,2,3,3,1,2,1,5,1,3,1,3,0,2,1,3,0,1,2,0,2,3,2,1,1,2,0,4,2,7,6,9,7,5,3,5,6,2,8,2,6,5,3,5,8,3,2,3,4,4,4,1,3,1,1,2,2,0,5,3,2,3,0,3,2,1,1,4,1,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00016501,481,3,5,4,3,5,9,5,8,3,2,3,5,10,3,3,2,3,8,6,3,6,6,6,5,6,4,8,10,4,6,9,8,9,7,9,3,12,8,10,7,5,8,13,7,4,4,8,4,4,6,6,6,4,7,8,11,7,7,11,8,5,5,2,8,1,5,10,2,4,10,3,8,5,6,3,3,2,0,4,0,2,1,4,2,1,1,3,0,2,3,2
E00016508,360,5,4,4,5,4,1,4,7,5,5,3,6,3,2,3,4,1,5,4,2,3,2,5,3,3,3,3,5,7,0,4,6,5,2,6,8,2,13,11,10,3,6,4,6,6,4,2,4,5,4,2,5,3,4,5,6,12,8,5,5,7,3,4,2,3,2,8,1,2,6,4,4,2,6,4,1,5,1,2,1,1,3,0,2,1,2,3,1,0,1,1
E00016511,390,1,2,2,5,7,5,6,6,11,1,3,3,2,4,5,4,3,1,7,5,3,3,1,4,5,4,8,7,5,7,4,8,6,3,9,10,9,5,10,10,4,12,6,4,5,5,6,8,8,4,7,3,1,7,7,12,7,4,4,6,6,4,6,4,7,2,4,5,0,1,3,3,4,1,3,1,0,1,2,2,0,1,2,0,0,0,0,0,1,1,2
E00016504,302,0,1,1,1,2,2,4,1,1,8,2,3,5,7,2,5,2,8,3,3,5,2,3,3,4,4,3,3,3,2,3,4,3,4,3,1,1,5,3,2,3,0,2,5,3,3,1,4,5,0,4,7,9,7,7,8,10,8,5,1,3,5,3,1,6,4,2,3,1,3,5,3,3,5,4,1,2,5,2,2,3,5,2,1,1,1,2,3,1,0,6
E00016506,360,3,0,5,4,5,5,9,6,11,3,5,5,7,5,2,4,1,0,4,1,4,3,2,2,2,1,1,5,4,3,2,3,5,3,3,8,7,3,4,16,12,8,5,8,5,10,6,7,3,6,6,7,3,4,10,4,4,6,5,3,3,3,5,1,1,5,6,5,3,4,4,5,3,2,2,0,3,2,5,0,4,0,1,0,0,0,1,4,0,0,0
E00016509,444,3,6,8,1,4,3,7,6,10,1,5,11,1,3,5,3,1,4,5,4,0,6,4,7,3,2,3,6,4,1,6,4,9,7,3,6,14,4,8,5,11,7,8,7,9,5,10,3,0,6,6,2,6,1,8,4,4,7,11,7,6,7,8,8,8,7,5,4,6,6,7,4,5,5,3,6,2,0,4,5,5,3,1,2,0,4,2,2,0,1,3
E00016510,264,4,6,7,4,6,2,2,4,8,1,6,2,1,2,1,2,2,2,1,2,1,0,0,2,1,0,0,1,3,3,2,2,2,8,14,8,5,8,5,5,4,8,5,2,1,5,5,2,5,1,3,2,6,3,3,3,2,5,2,4,1,5,1,5,4,1,1,1,0,2,1,6,3,6,1,1,2,4,2,1,1,1,1,1,1,2,0,1,0,0,2
E00016512,318,4,3,4,6,5,1,2,2,1,1,2,6,2,6,3,5,4,4,1,0,0,1,2,4,3,4,6,3,4,6,4,6,5,7,6,5,6,6,8,3,7,9,7,4,3,2,6,5,7,1,3,5,6,2,3,6,10,5,0,4,4,4,2,7,0,6,3,0,4,4,3,4,3,3,2,1,4,1,1,2,2,3,0,0,2,0,3,0,1,1,2
E00016573,344,4,4,7,6,3,3,3,3,4,3,2,3,4,2,4,9,2,2,1,3,3,3,7,11,7,4,12,2,11,7,10,7,6,8,2,6,7,4,11,6,4,5,2,12,5,2,2,13,9,4,1,3,5,3,8,4,7,4,1,2,0,2,1,0,2,6,5,2,2,2,1,0,2,0,3,0,1,0,1,2,1,0,1,0,1,0,2,0,0,2,3
E00016579,276,1,3,3,2,3,1,1,1,0,4,1,3,2,3,1,3,2,0,4,4,3,5,5,5,7,7,4,9,7,5,12,7,12,8,8,9,9,2,8,6,4,4,6,4,4,7,5,3,2,3,3,3,1,4,3,2,2,2,0,1,2,2,2,2,3,4,0,2,1,1,1,1,0,6,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0
E00016580,416,5,10,4,8,7,6,5,3,3,1,3,2,1,2,2,2,1,2,0,2,17,10,8,5,12,6,7,9,8,15,5,12,4,10,10,8,2,11,12,12,6,9,6,5,5,11,2,4,10,8,5,5,3,0,4,2,4,5,2,3,1,6,3,1,3,2,2,3,2,3,1,3,3,3,2,5,1,0,1,0,2,2,1,0,2,3,0,5,1,1,3
E00016581,523,4,8,4,11,6,6,4,6,8,4,6,6,4,6,6,6,4,6,2,5,3,12,11,15,23,10,9,9,16,11,13,11,15,8,18,6,11,13,6,10,10,9,4,9,10,2,5,12,6,12,7,4,7,6,7,5,7,4,6,7,4,3,3,2,1,1,4,2,4,1,2,3,0,1,2,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,2
E00016582,507,9,5,12,4,11,4,6,1,3,5,2,2,1,2,1,3,1,3,2,0,10,8,17,16,23,16,17,15,11,12,18,12,9,8,8,8,9,7,8,9,9,8,6,8,5,9,7,5,6,5,5,6,7,6,3,1,5,5,6,2,5,4,7,5,3,5,1,4,1,2,1,5,5,0,1,1,1,2,0,0,0,2,2,1,1,5,4,0,1,0,6
E00016564,465,3,6,4,5,3,5,2,4,0,3,3,6,3,3,5,5,6,7,9,3,12,3,16,19,15,24,16,17,5,4,6,9,6,6,6,7,6,11,3,5,5,3,5,4,7,3,6,3,10,7,7,9,1,7,9,2,6,10,2,4,6,3,6,3,6,3,4,5,6,1,1,3,0,2,1,2,2,5,2,1,2,1,1,0,0,1,0,1,0,0,6
E00016567,271,0,5,1,2,4,1,9,3,5,5,3,5,2,3,4,3,4,3,6,2,6,0,8,3,1,1,17,2,11,13,9,5,4,3,7,6,0,2,6,3,8,9,7,6,3,4,2,2,0,2,4,6,3,3,0,6,3,5,2,1,4,1,1,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
E00016569,421,2,3,3,5,4,2,5,2,9,6,8,5,0,2,5,4,8,5,2,3,2,6,0,4,14,2,13,11,23,13,6,6,6,8,16,5,5,6,10,6,10,14,14,7,7,5,3,5,6,2,7,5,9,7,4,7,2,1,3,6,3,2,6,2,3,1,0,6,1,6,1,1,0,1,1,1,2,0,2,1,4,2,4,1,0,0,0,0,0,0,1
E00016571,387,3,5,1,6,1,4,4,2,4,6,3,2,4,3,1,4,1,1,3,2,4,15,10,13,2,16,9,6,12,22,4,5,8,9,7,2,2,1,1,4,8,6,5,1,14,3,3,3,2,0,6,3,2,4,2,6,4,4,3,8,8,5,6,4,7,9,5,7,4,6,2,2,1,1,4,2,5,0,0,1,0,0,0,3,2,0,1,0,0,0,3
